time,/jointset/r_shoulder/r_shoulder_elev/value_angulos,/jointset/r_shoulder/r_shoulder_elev/speed_angulos,/jointset/r_elbow/r_elbow_flex/value_angulos,/jointset/r_elbow/r_elbow_flex/speed_angulos,/forceset/TRIlong/activation_angulos,/forceset/TRIlong/fiber_length_angulos,/forceset/TRIlat/activation_angulos,/forceset/TRIlat/fiber_length_angulos,/forceset/TRImed/activation_angulos,/forceset/TRImed/fiber_length_angulos,/forceset/BIClong/activation_angulos,/forceset/BIClong/fiber_length_angulos,/forceset/BICshort/activation_angulos,/forceset/BICshort/fiber_length_angulos,/forceset/BRA/activation_angulos,/forceset/BRA/fiber_length_angulos,base_X_posiciones,base_Y_posiciones,base_Z_posiciones,base_Ox_posiciones,base_Oy_posiciones,base_Oz_posiciones,r_humerus_X_posiciones,r_humerus_Y_posiciones,r_humerus_Z_posiciones,r_humerus_Ox_posiciones,r_humerus_Oy_posiciones,r_humerus_Oz_posiciones,r_ulna_radius_hand_X_posiciones,r_ulna_radius_hand_Y_posiciones,r_ulna_radius_hand_Z_posiciones,r_ulna_radius_hand_Ox_posiciones,r_ulna_radius_hand_Oy_posiciones,r_ulna_radius_hand_Oz_posiciones,center_of_mass_X_posiciones,center_of_mass_Y_posiciones,center_of_mass_Z_posiciones,base_X_velocidades,base_Y_velocidades,base_Z_velocidades,base_Ox_velocidades,base_Oy_velocidades,base_Oz_velocidades,r_humerus_X_velocidades,r_humerus_Y_velocidades,r_humerus_Z_velocidades,r_humerus_Ox_velocidades,r_humerus_Oy_velocidades,r_humerus_Oz_velocidades,r_ulna_radius_hand_X_velocidades,r_ulna_radius_hand_Y_velocidades,r_ulna_radius_hand_Z_velocidades,r_ulna_radius_hand_Ox_velocidades,r_ulna_radius_hand_Oy_velocidades,r_ulna_radius_hand_Oz_velocidades,center_of_mass_X_velocidades,center_of_mass_Y_velocidades,center_of_mass_Z_velocidades,base_X_aceleraciones,base_Y_aceleraciones,base_Z_aceleraciones,base_Ox_aceleraciones,base_Oy_aceleraciones,base_Oz_aceleraciones,r_humerus_X_aceleraciones,r_humerus_Y_aceleraciones,r_humerus_Z_aceleraciones,r_humerus_Ox_aceleraciones,r_humerus_Oy_aceleraciones,r_humerus_Oz_aceleraciones,r_ulna_radius_hand_X_aceleraciones,r_ulna_radius_hand_Y_aceleraciones,r_ulna_radius_hand_Z_aceleraciones,r_ulna_radius_hand_Ox_aceleraciones,r_ulna_radius_hand_Oy_aceleraciones,r_ulna_radius_hand_Oz_aceleraciones,center_of_mass_X_aceleraciones,center_of_mass_Y_aceleraciones,center_of_mass_Z_aceleraciones,TRIlong_activaciones,TRIlat_activaciones,TRImed_activaciones,BIClong_activaciones,BICshort_activaciones,BRA_activaciones,ID_movimiento
0.63372563,-23.42378652,72.1092479,11.84905536,66.0845431,-0.05615005,0.12717225,-0.05615005,0.07501077,-0.05615005,0.07003468,-0.05615005,0.15412912,-0.05615005,0.15234991,-0.05615005,0.09058872,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0891706,0.62737866,0.16573978,1.33080462,-0.33000733,-23.38035034,-0.16345292,0.34670559,0.14450528,2.01810542,-0.09242682,-11.55101772,-0.1227029,0.5006781,0.15615417,0.0,0.0,0.0,0.0,0.0,0.0,0.20806666,-0.09030288,0.01248412,-4.24708538,0.16585101,71.98376492,0.76533699,-0.22665796,0.02202709,-0.67068828,-0.44220012,137.96912754,0.4596279,-0.15185587,0.01679198,0.0,0.0,0.0,0.0,0.0,0.0,-2.54139264,1.41457406,-0.15320288,54.19180104,-2.11621957,-918.49574927,59.39777999,-9.58058915,-4.12054903,1211.12893951,-189.26933413,20409.6809268,25.41899605,-3.54882832,-1.94412994,0.01000887,0.01001328,0.0100145,0.17964602,0.14191308,0.5125161,movimiento_4
0.63553319,-23.2923092,73.36473644,11.96880286,66.40969336,-0.05638277,0.1272913,-0.05638277,0.07505807,-0.05638277,0.07008179,-0.05638277,0.15405529,-0.05638277,0.15226281,-0.05638277,0.09055978,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08879104,0.62721444,0.16576255,1.32381276,-0.32666479,-23.24914168,-0.16205915,0.34629521,0.1445456,2.01723055,-0.08437958,-11.3003296,-0.12186551,0.50040275,0.15618486,0.0,0.0,0.0,0.0,0.0,0.0,0.21189988,-0.09138853,0.01271278,-4.32104362,0.16873912,73.23728161,0.77680942,-0.2274012,0.02258478,-0.72536805,-0.42509889,139.5464802,0.46690958,-0.15278694,0.01716917,0.0,0.0,0.0,0.0,0.0,0.0,-4.6565141,2.33048156,-0.28010657,97.33808501,-3.80110563,-1649.78125107,57.41693089,-8.13477322,-4.66519541,1318.80129417,-195.77537405,20858.11358824,23.36448741,-2.39371121,-2.25960974,0.01000726,0.01000856,0.01000916,0.17919524,0.14154643,0.51035975,movimiento_4
0.63734075,-23.1585664,74.61612838,12.08912375,66.71802967,-0.0566155,0.127412,-0.0566155,0.07510563,-0.0566155,0.07012917,-0.0566155,0.15397839,-0.0566155,0.1521746,-0.0566155,0.09053071,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08840456,0.62704829,0.16578573,1.31669259,-0.32328109,-23.11567179,-0.1606447,0.34588359,0.14458693,2.01622489,-0.0762053,-11.04681009,-0.12101498,0.5001258,0.15621623,0.0,0.0,0.0,0.0,0.0,0.0,0.21572989,-0.09244294,0.01294118,-4.39473891,0.17161697,74.4863416,0.78821903,-0.22801616,0.02314397,-0.78060577,-0.40740567,141.10412939,0.47416116,-0.15364298,0.01754689,0.0,0.0,0.0,0.0,0.0,0.0,-6.78372846,3.23987494,-0.40770875,140.64365454,-5.49221188,-2383.7664807,55.38764136,-6.67813762,-5.21029439,1426.30014362,-201.50726483,21296.67642588,21.28147797,-1.23728345,-2.57567702,0.0100073,0.01000857,0.01000917,0.17868135,0.14124228,0.50816122,movimiento_4
0.63951973,-22.99434169,76.11810492,12.23488829,67.07149215,-0.05689604,0.12755967,-0.05689604,0.07516332,-0.05689604,0.07018663,-0.05689604,0.15388724,-0.05689604,0.15206682,-0.05689604,0.09049552,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08792946,0.62684552,0.16581423,1.30793887,-0.31914889,-22.95178169,-0.15891228,0.34538609,0.14463809,2.0148351,-0.0661838,-10.73748665,-0.11997231,0.49978998,0.15625497,0.0,0.0,0.0,0.0,0.0,0.0,0.22034222,-0.0936718,0.01321614,-4.48321876,0.17507215,75.9859849,0.80188786,-0.2285863,0.02381992,-0.84792553,-0.38530373,142.9556155,0.48286174,-0.15457448,0.01800287,0.0,0.0,0.0,0.0,0.0,0.0,-9.36336499,4.32663211,-0.56241275,193.04124329,-7.53836648,-3271.85216172,52.87634156,-4.90918494,-5.86772963,1555.59128192,-207.3663241,21811.71381763,18.73268979,0.1574283,-2.9573224,0.01000735,0.01000859,0.01000919,0.1780417,0.14087389,0.50543429,movimiento_4
0.64111447,-22.87207894,77.21392202,12.34204419,67.31269062,-0.05710136,0.12766927,-0.05710136,0.07520577,-0.05710136,0.07022891,-0.05710136,0.15381634,-0.05710136,0.15198695,-0.05710136,0.09046966,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08757539,0.62669544,0.16583547,1.30141422,-0.31608881,-22.82976767,-0.15762554,0.34502131,0.14467648,2.01369279,-0.05873406,-10.50856205,-0.11919721,0.49954298,0.15628394,0.0,0.0,0.0,0.0,0.0,0.0,0.22371516,-0.09454182,0.01341715,-4.54773737,0.17759164,77.07950957,0.81183022,-0.22888459,0.02431616,-0.89777295,-0.36859212,144.29163696,0.48920023,-0.15518641,0.01833715,0.0,0.0,0.0,0.0,0.0,0.0,-11.26149993,5.11489261,-0.67622,231.51288762,-9.0407053,-3923.90729011,50.99291581,-3.60645226,-6.34895425,1649.97054364,-210.91368822,22178.89112179,16.84119483,1.17793023,-3.23698806,0.0100074,0.01000861,0.0100092,0.17753851,0.14058175,0.50338294,movimiento_4
0.64270921,-22.74807172,78.30574854,12.44957592,67.54332887,-0.05730668,0.12778012,-0.05730668,0.0752484,-0.05730668,0.07027137,-0.05730668,0.15374742,-0.05730668,0.15190627,-0.05730668,0.09044371,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08721593,0.62654399,0.16585703,1.29478983,-0.31299926,-22.70601243,-0.15632299,0.34465612,0.14471565,2.01244258,-0.05118774,-10.2775228,-0.11841203,0.49929505,0.15631345,0.0,0.0,0.0,0.0,0.0,0.0,0.22708599,-0.09538683,0.01361798,-4.61205879,0.18010343,78.169692,0.8217189,-0.22908207,0.02481377,-0.94814373,-0.35143154,145.61110533,0.49551333,-0.15573912,0.01867195,0.0,0.0,0.0,0.0,0.0,0.0,-13.16778648,5.89668751,-0.79049332,270.07833826,-10.54670731,-4577.55233978,49.07072318,-2.29769416,-6.83007826,1744.10469804,-213.82461498,22537.52244803,14.92772801,2.19760522,-3.51686397,0.01000744,0.01000862,0.01000922,0.1770341,0.14029971,0.50128658,movimiento_4
0.64479237,-22.5834664,79.72719184,12.59057593,67.82322485,-0.05757489,0.12792677,-0.05757489,0.07530435,-0.05757489,0.0703271,-0.05757489,0.15365428,-0.05757489,0.15179967,-0.05757489,0.09040971,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08673829,0.62634417,0.16588567,1.28598644,-0.30892036,-22.54174108,-0.15459783,0.34417877,0.14476802,2.01064417,-0.0411859,-9.97257863,-0.11737123,0.49896994,0.1563528,0.0,0.0,0.0,0.0,0.0,0.0,0.23148536,-0.09645231,0.01388,-4.69576955,0.18337238,79.58850398,0.8345546,-0.22918787,0.02546563,-1.0146886,-0.32835719,147.31012088,0.503721,-0.15637139,0.01910995,0.0,0.0,0.0,0.0,0.0,0.0,-15.66961859,6.90754631,-0.94043194,320.5829816,-12.51894134,-5433.55452711,46.50095092,-0.58020294,-7.45820154,1866.6503125,-216.65471004,22992.73524936,12.39522657,3.52744983,-3.88266322,0.0100075,0.01000864,0.01000924,0.17638095,0.13995424,0.49848151,movimiento_4
0.64666765,-22.4327602,81.00141978,12.7179848,68.05710241,-0.05781633,0.12806063,-0.05781633,0.07535496,-0.05781633,0.07037751,-0.05781633,0.15357126,-0.05781633,0.15170256,-0.05781633,0.090379,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08630048,0.62616242,0.16591192,1.27791617,-0.30520802,-22.39134015,-0.15302204,0.343749,0.14481633,2.0088619,-0.03204377,-9.6950668,-0.11641972,0.49867623,0.15638901,0.0,0.0,0.0,0.0,0.0,0.0,0.23544212,-0.097374,0.01411558,-4.77082921,0.1863035,80.86068861,0.84602784,-0.22913545,0.0260543,-1.07536059,-0.30695665,148.81517476,0.51107083,-0.15685334,0.01950492,0.0,0.0,0.0,0.0,0.0,0.0,-17.93246403,7.80680201,-1.07601307,366.15606855,-14.2985954,-6205.97186393,44.13011644,0.97226987,-8.02306884,1976.50494926,-218.24705557,23389.25102852,10.08363305,4.72157877,-4.21203138,0.01000755,0.01000867,0.01000926,0.1757404,0.13960649,0.49588634,movimiento_4
0.64854293,-22.27966868,82.27153907,12.84581364,68.26946627,-0.05805778,0.12819618,-0.05805778,0.07540578,-0.05805778,0.07042812,-0.05805778,0.15348429,-0.05805778,0.15160439,-0.05805778,0.0903482,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08585525,0.62597898,0.16593861,1.26970823,-0.30145863,-22.23855826,-0.15142481,0.34331947,0.14486574,2.00692191,-0.02277188,-9.41475725,-0.11545446,0.4983817,0.15642596,0.0,0.0,0.0,0.0,0.0,0.0,0.23939627,-0.09826012,0.01435092,-4.84562341,0.18922425,82.12837394,0.85742049,-0.22894303,0.02664509,-1.13686161,-0.284964,150.29588926,0.51838284,-0.15725259,0.01990072,0.0,0.0,0.0,0.0,0.0,0.0,-20.20484726,8.69526947,-1.21213208,411.81845077,-16.08173648,-6979.90266455,41.70432184,2.52951051,-8.58718971,2085.87198498,-218.92295106,23772.81192798,7.74199734,5.91194173,-4.54135766,0.01000761,0.01000869,0.01000929,0.17510246,0.13927726,0.49322835,movimiento_4
0.6504182,-22.12419995,83.53624881,12.97402333,68.46528534,-0.05829922,0.12833342,-0.05829922,0.07545681,-0.05829922,0.07047894,-0.05829922,0.15339997,-0.05829922,0.15150518,-0.05829922,0.09031733,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08540261,0.62579391,0.16596574,1.26136263,-0.29767343,-22.08340346,-0.14980629,0.34289043,0.14491626,2.00482097,-0.01337173,-9.13169706,-0.11447552,0.4980865,0.15646365,0.0,0.0,0.0,0.0,0.0,0.0,0.24334675,-0.09910987,0.01458595,-4.92013118,0.19213382,83.39120473,0.86873224,-0.22861048,0.02723761,-1.19911675,-0.26240315,151.75298187,0.52565632,-0.15756863,0.02029713,0.0,0.0,0.0,0.0,0.0,0.0,-22.48604051,9.57227961,-1.34874449,457.55382454,-17.86772792,-7755.07059757,39.22316367,4.09020803,-9.15031947,2194.69269872,-218.67130499,24142.97896033,5.37053654,7.0975799,-4.87050721,0.01001369,0.01002005,0.0100217,0.17437796,0.13905022,0.49053716,movimiento_4
0.65229348,-21.96636358,84.79730825,13.10258027,68.63699476,-0.05854066,0.12847234,-0.05854066,0.07550801,-0.05854066,0.07052994,-0.05854066,0.15330966,-0.05854066,0.15140495,-0.05854066,0.09028638,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08494257,0.62560729,0.16599331,1.25287949,-0.29385372,-21.9258853,-0.14816664,0.34246214,0.1449679,2.00255625,-0.00384479,-8.84592935,-0.11348298,0.49779079,0.15650208,0.0,0.0,0.0,0.0,0.0,0.0,0.24729464,-0.09992335,0.01482076,-4.99437536,0.1950331,84.64956786,0.8799592,-0.22813792,0.02783232,-1.2622584,-0.23927673,153.18490702,0.53289011,-0.15780157,0.0206944,0.0,0.0,0.0,0.0,0.0,0.0,-24.77549005,10.43725248,-1.48581629,503.34960009,-19.65607809,-8531.26227915,36.68622508,5.65307135,-9.7122685,2302.92007564,-217.48391706,24499.4018945,2.96936627,8.27759231,-5.19937577,0.01001365,0.01002014,0.01002179,0.17367671,0.13869451,0.4877484,movimiento_4
0.65383929,-21.83448262,85.83243433,13.20878185,68.76681665,-0.05873968,0.12858811,-0.05873968,0.07555035,-0.05873968,0.07057211,-0.05873968,0.15323905,-0.05873968,0.15132159,-0.05873968,0.09026083,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08455779,0.62545233,0.16601637,1.24578333,-0.29068003,-21.79426984,-0.14679928,0.34210985,0.1450113,2.00056381,0.00410246,-8.60836794,-0.11265465,0.49754675,0.15653433,0.0,0.0,0.0,0.0,0.0,0.0,0.2505467,-0.10056626,0.01501411,-5.05537235,0.19741506,85.68340451,0.88914887,-0.22764316,0.02832411,-1.31496723,-0.21980146,154.34632498,0.53882251,-0.15793092,0.02102247,0.0,0.0,0.0,0.0,0.0,0.0,-26.66841464,11.14075564,-1.59912085,541.13390933,-21.13157609,-9171.66777875,34.55277297,6.94201539,-10.17443404,2391.64649285,-215.79562639,24782.56950301,0.96786349,9.24537338,-5.47016206,0.01001362,0.01002015,0.0100218,0.17312459,0.13843824,0.48540337,movimiento_4
0.6553851,-21.70100358,86.86506444,13.31517152,68.87987405,-0.05893871,0.12870499,-0.05893871,0.07559279,-0.05893871,0.07061438,-0.05893871,0.15316471,-0.05893871,0.15123756,-0.05893871,0.09023524,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08416798,0.62529639,0.16603973,1.23859378,-0.2874845,-21.66105914,-0.14541776,0.3417584,0.14505546,1.99845615,0.01213379,-8.36902522,-0.11181716,0.49730255,0.15656708,0.0,0.0,0.0,0.0,0.0,0.0,0.25379621,-0.10118377,0.01520726,-5.11617518,0.19978945,86.71395057,0.89827964,-0.22705335,0.02881711,-1.36823702,-0.19996849,155.49097339,0.54472691,-0.15800343,0.02135098,0.0,0.0,0.0,0.0,0.0,0.0,-28.56614224,11.83532097,-1.7126882,578.94139628,-22.60797921,-9812.46611698,32.38094492,8.23075291,-10.635528,2479.9041072,-213.46232202,25055.91470561,-1.05359768,10.20815806,-5.7406088,0.01001575,0.01002255,0.01002436,0.17255349,0.13817587,0.48301863,movimiento_4
0.65754098,-21.51218507,88.29963387,13.46381824,69.01500274,-0.05921628,0.12886981,-0.05921628,0.07565215,-0.05921628,0.07067349,-0.05921628,0.15306188,-0.05921628,0.1511193,-0.05921628,0.0901995,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08361594,0.62507736,0.16607281,1.22841085,-0.28299268,-21.47261961,-0.14346754,0.34126993,0.14511833,1.99532068,0.02347321,-8.03230157,-0.11063396,0.49696189,0.1566136,0.0,0.0,0.0,0.0,0.0,0.0,0.25832529,-0.10200276,0.01547636,-5.20068,0.20308941,88.14622103,0.91091087,-0.22607251,0.02950732,-1.44363497,-0.17171567,157.05741889,0.55291344,-0.15800994,0.02181017,0.0,0.0,0.0,0.0,0.0,0.0,-31.22011555,12.78843615,-1.87147021,631.6928313,-24.66795169,-10706.54913146,29.28750691,10.02623813,-11.27656733,2602.15221988,-209.12528062,25420.30741109,-3.90595278,11.54153331,-6.1170899,0.01001573,0.01002268,0.01002449,0.17169408,0.13776311,0.47960872,movimiento_4
0.65937703,-21.34894452,89.51713369,13.59062003,69.10534803,-0.05945267,0.12901195,-0.05945267,0.07570283,-0.05945267,0.07072396,-0.05945267,0.1529708,-0.05945267,0.15101762,-0.05945267,0.09016902,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0831381,0.62488946,0.16610143,1.21959547,-0.27913635,-21.30970612,-0.14178526,0.34085573,0.14517305,1.99246714,0.03325563,-7.74289801,-0.10961242,0.49667184,0.15665401,0.0,0.0,0.0,0.0,0.0,0.0,0.26217958,-0.10266103,0.01570528,-5.27237398,0.2058891,89.36136083,0.92157173,-0.22509215,0.03009749,-1.50886876,-0.14713123,158.36379633,0.55984033,-0.15792851,0.02220217,0.0,0.0,0.0,0.0,0.0,0.0,-33.48638966,13.58525667,-2.00701762,676.62498054,-26.42257677,-11468.10322805,26.59344692,11.55217862,-11.82042511,2705.43888439,-204.43294968,25714.80532168,-6.36533666,12.6674909,-6.43695551,0.01001569,0.01002273,0.01002454,0.17098469,0.13744928,0.4766387,movimiento_4
0.66121307,-21.18347283,90.7295245,13.71756922,69.17744739,-0.05968906,0.12915557,-0.05968906,0.07575361,-0.05968906,0.07077453,-0.05968906,0.15288242,-0.05968906,0.15091509,-0.05968906,0.09013853,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08265319,0.6247004,0.16613048,1.21064845,-0.27525291,-21.14456541,-0.14008349,0.34044345,0.14522886,1.98944164,0.04315123,-7.45112245,-0.1085782,0.49638201,0.15669513,0.0,0.0,0.0,0.0,0.0,0.0,0.2660304,-0.10328257,0.01593392,-5.34380076,0.20867835,90.57197186,0.93214288,-0.22397868,0.03068955,-1.5749966,-0.1220908,159.64510056,0.56672483,-0.15776683,0.02259486,0.0,0.0,0.0,0.0,0.0,0.0,-35.75750904,14.36778091,-2.14281797,721.54827893,-28.17685623,-12229.50731167,23.84429945,13.07373363,-12.36214291,2807.91151758,-198.81870109,25994.34347144,-8.852246,13.78362611,-6.75599386,0.01001566,0.01002282,0.01002463,0.17025081,0.13712618,0.47360545,movimiento_4
0.66304912,-21.01577883,91.93848258,13.84462976,69.22417869,-0.05992545,0.12930073,-0.05992545,0.07580448,-0.05992545,0.07082519,-0.05992545,0.15278859,-0.05992545,0.15081173,-0.05992545,0.09010802,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08216122,0.62451022,0.16615994,1.20156989,-0.27134363,-20.97720628,-0.1383624,0.34003334,0.14528575,1.98624128,0.05315814,-7.15701963,-0.10753138,0.49609255,0.15673698,0.0,0.0,0.0,0.0,0.0,0.0,0.26987859,-0.10386741,0.01616231,-5.41497875,0.21145789,91.77836618,0.94262089,-0.2227327,0.03128388,-1.6421279,-0.09660701,160.90005227,0.57356583,-0.15752521,0.02298844,0.0,0.0,0.0,0.0,0.0,0.0,-38.03287934,15.13549214,-2.27883499,766.45016323,-29.93029945,-12990.54844834,21.03980783,14.58950641,-12.90153144,2909.52378047,-192.28162336,26258.59836924,-11.36647059,14.88902496,-7.07409959,0.01001563,0.01002293,0.01002475,0.16948212,0.13678363,0.47050741,movimiento_4
0.6646527,-20.86750439,92.9899559,13.95565927,69.25044376,-0.06013191,0.12942875,-0.06013191,0.07584897,-0.06013191,0.07086949,-0.06013191,0.1527102,-0.06013191,0.1507208,-0.06013191,0.09008136,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08172575,0.62434327,0.16618602,1.19353318,-0.26790917,-20.82922746,-0.13684354,0.33967711,0.14533633,1.98330042,0.06198745,-6.89829002,-0.10660685,0.49584016,0.15677412,0.0,0.0,0.0,0.0,0.0,0.0,0.27323709,-0.10434783,0.01636157,-5.47693626,0.21387737,92.8284829,0.95169481,-0.22153645,0.03180473,-1.70157623,-0.07400498,161.97451658,0.57950436,-0.15724876,0.02333287,0.0,0.0,0.0,0.0,0.0,0.0,-40.02309292,15.79345166,-2.39777473,805.63804386,-31.46060769,-13654.74305139,18.54492538,15.90749433,-13.37054885,2997.52529912,-185.81682951,26476.59836471,-13.58450023,15.84493245,-7.3510703,0.01001701,0.01002443,0.01002635,0.16882806,0.1365134,0.46775422,movimiento_4
0.66625628,-20.71754611,94.03877114,14.06671574,69.25702535,-0.06033837,0.12955789,-0.06033837,0.07589349,-0.06033837,0.07091383,-0.06033837,0.15262798,-0.06033837,0.15062927,-0.06033837,0.09005472,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0812849,0.62417558,0.16621242,1.18539621,-0.26445683,-20.67956771,-0.1353102,0.33932289,0.14538775,1.98022168,0.07089869,-6.63785432,-0.10567283,0.49558826,0.15681181,0.0,0.0,0.0,0.0,0.0,0.0,0.27659284,-0.10479956,0.0165606,-5.53869145,0.21628894,93.87517027,0.96069578,-0.22023983,0.03232707,-1.76176395,-0.05109913,163.02902174,0.58540846,-0.15691125,0.02367785,0.0,0.0,0.0,0.0,0.0,0.0,-42.01562499,16.43935885,-2.5168235,844.79035788,-32.98952704,-14318.33483657,16.00749972,17.21901447,-13.83749866,3084.80001766,-178.6485786,26682.44963132,-15.82300647,16.79130857,-7.62716747,0.01001699,0.01002456,0.01002648,0.16815523,0.1362348,0.46494958,movimiento_4
0.66827849,-20.52604763,95.35616241,14.2067566,69.24264863,-0.06059873,0.12972233,-0.06059873,0.07594969,-0.06059873,0.07096979,-0.06059873,0.15252575,-0.06059873,0.15051303,-0.06059873,0.09002112,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0807213,0.62396311,0.16624616,1.17499215,-0.26007907,-20.4884498,-0.13335609,0.33887929,0.14545379,1.97613919,0.0822507,-6.30705177,-0.10448153,0.49527146,0.15686013,0.0,0.0,0.0,0.0,0.0,0.0,0.28082145,-0.10532829,0.01681131,-5.61629701,0.21931948,95.19050536,0.9719389,-0.21846248,0.03298826,-1.83882541,-0.02179812,164.32907854,0.59280354,-0.15639898,0.02411386,0.0,0.0,0.0,0.0,0.0,0.0,-44.53091166,17.23616195,-2.66706276,894.09834124,-34.91503084,-15154.05485791,12.74681203,18.86213324,-14.42317985,3193.76902113,-168.60851046,26924.35294791,-18.67477975,17.97015285,-7.97397258,0.01001703,0.01002491,0.01002686,0.1672593,0.13585731,0.46134263,movimiento_4
0.67008172,-20.3530418,96.52704464,14.33158668,69.20392079,-0.0608309,0.12987053,-0.0608309,0.07599983,-0.0608309,0.07101972,-0.0608309,0.15243088,-0.0608309,0.15040863,-0.0608309,0.08999119,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.08021151,0.62377278,0.16627667,1.16558028,-0.25615392,-20.31578716,-0.13159449,0.33848688,0.14551381,1.97230748,0.09247892,-6.00987891,-0.10340666,0.49498991,0.15690397,0.0,0.0,0.0,0.0,0.0,0.0,0.28458902,-0.10576093,0.0170346,-5.68524281,0.22201185,96.35906636,0.9818615,-0.21674452,0.03358019,-1.90865064,0.00469623,165.46013223,0.5993496,-0.1558608,0.02450356,0.0,0.0,0.0,0.0,0.0,0.0,-46.77565244,17.92952085,-2.80110132,937.99307191,-36.62914416,-15898.02576777,9.78177906,20.31569194,-14.94226925,3289.86717945,-158.7180425,27123.10793157,-21.24467259,19.00667878,-8.28182959,0.010017,0.01002503,0.01002698,0.16648354,0.13555218,0.45806128,movimiento_4
0.67188496,-20.17792864,97.69295246,14.45632774,69.14575558,-0.06106306,0.13002006,-0.06106306,0.07604997,-0.06106306,0.07106965,-0.06106306,0.1523389,-0.06106306,0.15030357,-0.06106306,0.0899613,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.07969494,0.62358171,0.16630759,1.15604177,-0.25220987,-20.14102077,-0.12981509,0.33809768,0.1455749,1.96829213,0.10280411,-5.71069332,-0.10232002,0.4947094,0.15694851,0.0,0.0,0.0,0.0,0.0,0.0,0.28835281,-0.10615637,0.01725757,-5.75393261,0.22469423,97.52328851,0.99168589,-0.21490175,0.03417404,-1.97947818,0.03150788,166.56491727,0.60584925,-0.15524587,0.02489395,0.0,0.0,0.0,0.0,0.0,0.0,-49.02142022,18.60619844,-2.93516204,981.80422357,-38.33999367,-16640.5800988,6.76248115,21.75676244,-15.45815904,3384.90534001,-147.94821912,27305.54225105,-23.83962493,20.02841625,-8.5882544,0.01001696,0.01002509,0.01002705,0.16567572,0.13522865,0.45471987,movimiento_4
0.6736882,-20.00071656,98.85552028,14.58094214,69.06128012,-0.06129523,0.13017101,-0.06129523,0.0761001,-0.06129523,0.07111956,-0.06129523,0.1522419,-0.06129523,0.15019786,-0.06129523,0.08993144,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.07917158,0.62338996,0.16633891,1.14637673,-0.24824817,-19.96415902,-0.12801806,0.33771192,0.14563706,1.96409031,0.11322398,-5.4095409,-0.10122171,0.49443006,0.15699375,0.0,0.0,0.0,0.0,0.0,0.0,0.29211349,-0.10651463,0.01748028,-5.82238216,0.22736722,98.68343845,1.00140892,-0.2129352,0.03477014,-2.05140336,0.05861604,167.64231032,0.61230142,-0.15455467,0.02528522,0.0,0.0,0.0,0.0,0.0,0.0,-51.267632,19.2657611,-3.06920952,1025.52025311,-40.04712862,-17381.52220704,3.68883069,23.18388979,-15.97067494,3478.84137074,-136.30538178,27471.38219896,-26.45935652,21.03447057,-8.89314892,0.01001692,0.01002514,0.01002709,0.16486871,0.13491837,0.45131154,movimiento_4
0.67549143,-19.82141226,100.01288506,14.70538477,68.95757517,-0.0615274,0.13032329,-0.0615274,0.0761502,-0.0615274,0.07116945,-0.0615274,0.15214879,-0.0615274,0.15009153,-0.0615274,0.08990164,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.07864144,0.62319759,0.16637064,1.13658519,-0.24427009,-19.78520854,-0.1262036,0.33732981,0.1457003,1.95969876,0.12373601,-5.1064733,-0.1001118,0.49415205,0.1570397,0.0,0.0,0.0,0.0,0.0,0.0,0.29587016,-0.10683513,0.01770267,-5.89057615,0.23003023,99.83925712,1.01102971,-0.21084559,0.0353682,-2.12437785,0.08599209,168.69272129,0.61870526,-0.15378721,0.02567719,0.0,0.0,0.0,0.0,0.0,0.0,-53.51361708,19.90774674,-3.20320312,1069.12794749,-41.75003301,-18120.62814468,0.5607536,24.59557458,-16.47961618,3571.6274874,-123.79636781,27620.31072086,-29.10353282,22.02391141,-9.19640022,0.01001687,0.0100252,0.01002715,0.16402927,0.13458841,0.44785422,movimiento_4
